system;q;dm;k;clutch;seed;sdmu;df;mu;numgen;nmp;nfp;runtime;patch;imprint;l;generation;meanaf;varaf;meanam;varam;nsurvf;nsurvm;ram;file
diploid;1;0.55;0.333333;200;777705671;0.02;0.45;0.01;20000;2;2;1552752585;1000;madumnal;1;20000;3.14318;0.00398563;1.50205;0.00144856;229458;228843;0.03836;./core_588/sim_sa_sexbias_16_3_2019_160945_757100099
diploid;1;0.55;0.333333;200;81609445;0.02;0.45;0.01;20000;2;2;1552662031;1000;madumnal;1;20000;3.10209;0.00286712;1.50069;0.00160466;220784;221589;0.039464;./core_589/sim_sa_sexbias_15_3_2019_150031_81194207
diploid;1;0.55;0.333333;200;719692016;0.02;0.45;0.01;20000;2;2;1552709539;1000;madumnal;1;20000;3.09985;0.00289569;1.49776;0.00112224;220368;219167;0.037996;./core_589/sim_sa_sexbias_16_3_2019_041219_719191911
diploid;1;0.55;0.333333;200;137658210;0.02;0.45;0.01;20000;2;2;1552755762;1000;madumnal;1;20000;3.11179;0.00189287;1.51648;0.00177772;222974;223545;0.038672;./core_589/sim_sa_sexbias_16_3_2019_170242_137211954
haplodiploid;1;0.55;0.333333;200;950086346;0.02;0.45;0.01;20000;2;2;1552662030;1000;padumnal;1;20000;3.14528;0.00253685;1.49403;0.00198078;230091;230722;0.038996;./core_590/sim_sa_sexbias_15_3_2019_150030_949697511
haplodiploid;1;0.55;0.333333;200;53833453;0.02;0.45;0.01;20000;2;2;1552709724;1000;padumnal;1;20000;3.12254;0.00220626;1.51076;0.00232074;226128;225641;0.039016;./core_590/sim_sa_sexbias_16_3_2019_041524_32123342
haplodiploid;1;0.55;0.333333;200;395849777;0.02;0.45;0.01;20000;2;2;1552757276;1000;padumnal;1;20000;3.14734;0.00345567;1.51528;0.00202435;232117;230774;0.039188;./core_590/sim_sa_sexbias_16_3_2019_172756_375258749
haplodiploid;1;0.55;0.333333;200;45411069;0.02;0.45;0.01;20000;2;2;1552662031;1000;padumnal;1;20000;3.13649;0.00294971;1.50474;0.00143732;227919;227765;0.038608;./core_591/sim_sa_sexbias_15_3_2019_150031_44975081
haplodiploid;1;0.55;0.333333;200;186791608;0.02;0.45;0.01;20000;2;2;1552708608;1000;padumnal;1;20000;3.11911;0.00380279;1.48963;0.00277725;224992;224100;0.039596;./core_591/sim_sa_sexbias_16_3_2019_035648_165086275
diploid;1;0.55;0.333333;200;831788767;0.02;0.45;0.01;20000;2;2;1552757477;1000;padumnal;1;20000;3.08917;0.00288526;1.50353;0.00153866;217747;217403;0.037808;./core_591/sim_sa_sexbias_16_3_2019_173117_810095085
diploid;1;0.55;0.333333;200;14910182;0.02;0.45;0.01;20000;2;2;1552662031;1000;padumnal;1;20000;3.09521;0.0041323;1.49394;0.00123418;219172;218325;0.037524;./core_592/sim_sa_sexbias_15_3_2019_150031_14416915
diploid;1;0.55;0.333333;200;802891935;0.02;0.45;0.01;20000;2;2;1552719843;1000;padumnal;1;20000;3.03894;0.00165782;1.52227;0.00212152;207980;207765;0.038072;./core_592/sim_sa_sexbias_16_3_2019_070403_782167700
diploid;1;0.55;0.333333;200;894840433;0.02;0.45;0.01;20000;2;2;1552779317;1000;padumnal;1;20000;3.07604;0.00281958;1.53481;0.00143526;215495;214802;0.03776;./core_592/sim_sa_sexbias_16_3_2019_233517_873469634
diploid;1;0.55;0.333333;200;823896973;0.02;0.45;0.01;20000;2;2;1552662030;1000;padumnal;1;20000;3.09231;0.00184493;1.50557;0.00157393;218578;218665;0.038148;./core_593/sim_sa_sexbias_15_3_2019_150030_823543768
haplodiploid;1;0.55;0.333333;200;660129457;0.02;0.45;0.01;20000;2;2;1552697386;1000;maternal;1;20000;3.4506;0.00691484;1.50015;0.00288181;303696;304547;0.044152;./core_593/sim_sa_sexbias_16_3_2019_004946_638142586
haplodiploid;1;0.55;0.333333;200;757123297;0.02;0.45;0.01;20000;2;2;1552743920;1000;maternal;1;20000;3.42115;0.00298185;1.52718;0.00368137;296313;295973;0.043456;./core_593/sim_sa_sexbias_16_3_2019_134520_739930927
haplodiploid;1;0.55;0.333333;200;700758735;0.02;0.45;0.01;20000;2;2;1552662031;1000;maternal;1;20000;3.6026;0.00677038;1.47266;0.0036806;346121;345081;0.0444;./core_594/sim_sa_sexbias_15_3_2019_150031_700346009
haplodiploid;1;0.55;0.333333;200;636332067;0.02;0.45;0.01;20000;2;2;1552724842;1000;maternal;1;20000;3.51009;0.00562985;1.54245;0.00403728;320004;319872;0.043828;./core_594/sim_sa_sexbias_16_3_2019_082722_614581396
haplodiploid;1;0.55;0.333333;200;13713896;0.02;0.45;0.01;20000;2;2;1552785270;1000;maternal;1;20000;3.47405;0.00431603;1.54086;0.00508219;310097;310160;0.0438;./core_594/sim_sa_sexbias_17_3_2019_011430_13312852
diploid;1;0.55;0.333333;200;811450078;0.02;0.45;0.01;20000;2;2;1552662031;1000;maternal;1;20000;3.46276;0.00536959;1.5038;0.00254099;307052;306957;0.042716;./core_595/sim_sa_sexbias_15_3_2019_150031_811093497
diploid;1;0.55;0.333333;200;696602237;0.02;0.45;0.01;20000;2;2;1552725365;1000;maternal;1;20000;3.47727;0.00296308;1.50301;0.00162867;310480;311294;0.04358;./core_595/sim_sa_sexbias_16_3_2019_083605_681870798
diploid;1;0.55;0.333333;200;610600010;0.02;0.45;0.01;20000;2;2;1552787738;1000;maternal;1;20000;3.49915;0.00434197;1.51215;0.00294496;316346;316250;0.043152;./core_595/sim_sa_sexbias_17_3_2019_015538_589083940
diploid;1;0.55;0.333333;200;753062111;0.02;0.45;0.01;20000;2;2;1552662031;1000;maternal;1;20000;3.542;0.00243393;1.49931;0.00239932;328677;328252;0.043412;./core_596/sim_sa_sexbias_15_3_2019_150031_752674252
diploid;1;0.55;0.333333;200;618175824;0.02;0.45;0.01;20000;2;2;1552724298;1000;maternal;1;20000;3.53;0.00782299;1.47761;0.00237186;324366;323975;0.043704;./core_596/sim_sa_sexbias_16_3_2019_081818_617855043
haplodiploid;1;0.55;0.333333;200;647374317;0.02;0.45;0.01;20000;2;2;1552786163;1000;paternal;1;20000;3.10295;0.00200759;1.50356;0.00158612;221163;220636;0.038608;./core_596/sim_sa_sexbias_17_3_2019_012923_625703139
haplodiploid;1;0.55;0.333333;200;766107818;0.02;0.45;0.01;20000;2;2;1552662031;1000;paternal;1;20000;3.09717;0.00398228;1.50825;0.00176973;219169;218888;0.03854;./core_597/sim_sa_sexbias_15_3_2019_150031_765697771
haplodiploid;1;0.55;0.333333;200;826014795;0.02;0.45;0.01;20000;2;2;1552710423;1000;paternal;1;20000;3.07634;0.00229982;1.47911;0.0027976;214492;215523;0.038796;./core_597/sim_sa_sexbias_16_3_2019_042703_804122281
haplodiploid;1;0.55;0.333333;200;675083780;0.02;0.45;0.01;20000;2;2;1552757341;1000;paternal;1;20000;3.09206;0.00545938;1.45512;0.00237956;218646;219207;0.038524;./core_597/sim_sa_sexbias_16_3_2019_172901_653369920
haplodiploid;1;0.55;0.333333;200;828456371;0.02;0.45;0.01;20000;2;2;1552662031;1000;paternal;1;20000;3.10066;0.00688826;1.52367;0.00229246;219619;219146;0.039036;./core_598/sim_sa_sexbias_15_3_2019_150031_828007652
diploid;1;0.55;0.333333;200;695668986;0.02;0.45;0.01;20000;2;2;1552708871;1000;paternal;1;20000;3.45181;0.00450968;1.52123;0.00138896;305097;304736;0.045412;./core_598/sim_sa_sexbias_16_3_2019_040111_683058642
diploid;1;0.55;0.333333;200;669603027;0.02;0.45;0.01;20000;2;2;1552772228;1000;paternal;1;20000;3.46918;0.00699232;1.46964;0.00231188;309846;309913;0.043616;./core_598/sim_sa_sexbias_16_3_2019_213708_669149147
diploid;1;0.55;0.333333;200;770347222;0.02;0.45;0.01;20000;2;2;1552662031;1000;paternal;1;20000;3.51081;0.00613683;1.49374;0.00274255;318270;317876;0.043508;./core_599/sim_sa_sexbias_15_3_2019_150031_769981777
diploid;1;0.55;0.333333;200;375044033;0.02;0.45;0.01;20000;2;2;1552724603;1000;paternal;1;20000;3.46357;0.00438261;1.46792;0.00258449;307381;308790;0.043328;./core_599/sim_sa_sexbias_16_3_2019_082323_374702990
diploid;1;0.55;0.333333;200;853238939;0.02;0.45;0.01;20000;2;2;1552785974;1000;paternal;1;20000;3.5363;0.00655401;1.54274;0.00273299;327194;326508;0.043288;./core_599/sim_sa_sexbias_17_3_2019_012614_831797216
haplodiploid;1;0.6;0.333333;200;194802170;0.02;0.4;0.01;20000;2;2;1552662037;1000;offspring;0.1;20000;2.78905;0.0030163;3.04598;0.00395808;160466;160681;0.03376;./core_600/sim_sa_sexbias_15_3_2019_150037_193538958
haplodiploid;1;0.6;0.333333;200;570551543;0.02;0.4;0.01;20000;2;2;1552852749;1000;offspring;0.1;20000;2.77651;0.00662029;3.0818;0.00380703;158385;157651;0.033684;./core_600/sim_sa_sexbias_17_3_2019_195909_547660668
haplodiploid;1;0.6;0.333333;200;509879410;0.02;0.4;0.01;20000;2;2;1553043303;1000;offspring;0.1;20000;2.74465;0.00560876;3.02097;0.00335009;153379;153260;0.033888;./core_600/sim_sa_sexbias_20_3_2019_005503_495005291
haplodiploid;1;0.6;0.333333;200;804114207;0.02;0.4;0.01;20000;2;2;1552662031;1000;offspring;0.1;20000;2.77719;0.00443974;3.03507;0.00228461;159248;158220;0.033816;./core_601/sim_sa_sexbias_15_3_2019_150031_803754125
haplodiploid;1;0.6;0.333333;200;408645940;0.02;0.4;0.01;20000;2;2;1552699249;1000;offspring;0.1;20000;2.77411;0.00577018;3.07804;0.00268366;157720;157641;0.033636;./core_601/sim_sa_sexbias_16_3_2019_012049_408213716
diploid;1;0.6;0.333333;200;726649903;0.02;0.4;0.01;20000;2;2;1552735847;1000;offspring;0.1;20000;2.78104;0.00281613;2.96026;0.0074296;159237;159549;0.03398;./core_601/sim_sa_sexbias_16_3_2019_113047_726274206
diploid;1;0.6;0.333333;200;791652749;0.02;0.4;0.01;20000;2;2;1552662031;1000;offspring;0.1;20000;2.68865;0.0103739;2.95548;0.00356401;143555;143652;0.03386;./core_602/sim_sa_sexbias_15_3_2019_150031_791249974
diploid;1;0.6;0.333333;200;905055038;0.02;0.4;0.01;20000;2;2;1552698303;1000;offspring;0.1;20000;2.72159;0.00329438;3.01663;0.00192184;149333;148808;0.033684;./core_602/sim_sa_sexbias_16_3_2019_010503_904783295
diploid;1;0.6;0.333333;200;102286401;0.02;0.4;0.01;20000;2;2;1552734660;1000;offspring;0.1;20000;2.74766;0.00388966;2.98199;0.00358038;153696;153555;0.033864;./core_602/sim_sa_sexbias_16_3_2019_111100_101902521
diploid;1;0.6;0.333333;200;486265936;0.02;0.4;0.01;20000;2;2;1552662031;1000;offspring;0.1;20000;2.77647;0.0036778;3.02071;0.00609818;158817;159151;0.033796;./core_603/sim_sa_sexbias_15_3_2019_150031_485952223
haplodiploid;1;0.6;0.333333;200;414229087;0.02;0.4;0.01;20000;2;2;1552690032;1000;madumnal;0.1;20000;2.88676;0.00365184;3.01506;0.00265467;177749;177498;0.034288;./core_603/sim_sa_sexbias_15_3_2019_224712_413881257
haplodiploid;1;0.6;0.333333;200;735411086;0.02;0.4;0.01;20000;2;2;1552721357;1000;madumnal;0.1;20000;2.90528;0.00348286;2.99813;0.00333453;182389;181536;0.034072;./core_603/sim_sa_sexbias_16_3_2019_072917_710151494
haplodiploid;1;0.6;0.333333;200;774575458;0.02;0.4;0.01;20000;2;2;1552662031;1000;madumnal;0.1;20000;2.88235;0.00278376;2.95671;0.00338959;176618;176655;0.0342;./core_604/sim_sa_sexbias_15_3_2019_150031_774192800
haplodiploid;1;0.6;0.333333;200;217260979;0.02;0.4;0.01;20000;2;2;1552703245;1000;madumnal;0.1;20000;2.87764;0.0033002;3.01891;0.00353447;176706;176189;0.03416;./core_604/sim_sa_sexbias_16_3_2019_022725_216881104
haplodiploid;1;0.6;0.333333;200;634254794;0.02;0.4;0.01;20000;2;2;1552745307;1000;madumnal;0.1;20000;2.85578;0.00475307;3.0483;0.00535485;172330;171866;0.034208;./core_604/sim_sa_sexbias_16_3_2019_140827_633855495
diploid;1;0.6;0.333333;200;549139924;0.02;0.4;0.01;20000;2;2;1552662032;1000;madumnal;0.1;20000;2.87852;0.00562454;3.01556;0.00339855;175708;176304;0.03434;./core_605/sim_sa_sexbias_15_3_2019_150032_548809631
diploid;1;0.6;0.333333;200;180776100;0.02;0.4;0.01;20000;2;2;1552703294;1000;madumnal;0.1;20000;2.86573;0.00232179;3.02443;0.00362434;173838;173915;0.034416;./core_605/sim_sa_sexbias_16_3_2019_022814_180441111
diploid;1;0.6;0.333333;200;260036238;0.02;0.4;0.01;20000;2;2;1552745360;1000;madumnal;0.1;20000;2.88514;0.00225172;3.09963;0.00182488;177965;177273;0.034048;./core_605/sim_sa_sexbias_16_3_2019_140920_259599858
diploid;1;0.6;0.333333;200;607443527;0.02;0.4;0.01;20000;2;2;1552662032;1000;madumnal;0.1;20000;2.86877;0.00255375;2.99479;0.00218695;174366;173845;0.034188;./core_606/sim_sa_sexbias_15_3_2019_150032_607028201
diploid;1;0.6;0.333333;200;353731511;0.02;0.4;0.01;20000;2;2;1552705362;1000;madumnal;0.1;20000;2.91067;0.00378213;3.04134;0.00201124;181854;182640;0.034196;./core_606/sim_sa_sexbias_16_3_2019_030242_332202367
haplodiploid;1;0.6;0.333333;200;969549595;0.02;0.4;0.01;20000;2;2;1552749142;1000;padumnal;0.1;20000;2.67785;0.00222021;3.01476;0.00310862;142080;141720;0.033672;./core_606/sim_sa_sexbias_16_3_2019_151222_969124271
haplodiploid;1;0.6;0.333333;200;825613195;0.02;0.4;0.01;20000;2;2;1552662033;1000;padumnal;0.1;20000;2.67881;0.00223989;3.0802;0.00419538;142454;142014;0.034012;./core_607/sim_sa_sexbias_15_3_2019_150033_825121061
haplodiploid;1;0.6;0.333333;200;203812726;0.02;0.4;0.01;20000;2;2;1552694913;1000;padumnal;0.1;20000;2.66886;0.00272189;3.06111;0.00332766;140056;140922;0.033788;./core_607/sim_sa_sexbias_16_3_2019_000833_181689299
haplodiploid;1;0.6;0.333333;200;662488824;0.02;0.4;0.01;20000;2;2;1552736938;1000;padumnal;0.1;20000;2.68234;0.00382093;3.03182;0.00250191;142661;142060;0.03366;./core_607/sim_sa_sexbias_16_3_2019_114858_662057428
haplodiploid;1;0.6;0.333333;200;603454578;0.02;0.4;0.01;20000;2;2;1552662032;1000;padumnal;0.1;20000;2.67417;0.00372371;3.02541;0.00333414;141636;141481;0.033924;./core_608/sim_sa_sexbias_15_3_2019_150032_603133474
diploid;1;0.6;0.333333;200;651867901;0.02;0.4;0.01;20000;2;2;1552695453;1000;padumnal;0.1;20000;2.63815;0.00276714;2.9147;0.00338821;135598;136012;0.033828;./core_608/sim_sa_sexbias_16_3_2019_001733_638095339
diploid;1;0.6;0.333333;200;391106093;0.02;0.4;0.01;20000;2;2;1552729396;1000;padumnal;0.1;20000;2.64302;0.00153133;2.90359;0.00250617;136331;136299;0.033804;./core_608/sim_sa_sexbias_16_3_2019_094316_390663821
diploid;1;0.6;0.333333;200;574951661;0.02;0.4;0.01;20000;2;2;1552662032;1000;padumnal;0.1;20000;2.66067;0.000989345;2.89097;0.00237632;139303;139079;0.03378;./core_609/sim_sa_sexbias_15_3_2019_150032_574497077
diploid;1;0.6;0.333333;200;714523372;0.02;0.4;0.01;20000;2;2;1552695916;1000;padumnal;0.1;20000;2.60475;0.00129865;2.90667;0.0025128;131125;130511;0.033896;./core_609/sim_sa_sexbias_16_3_2019_002516_714107355
diploid;1;0.6;0.333333;200;853881025;0.02;0.4;0.01;20000;2;2;1552728843;1000;padumnal;0.1;20000;2.60267;0.00310787;2.89775;0.00411279;130885;130650;0.03378;./core_609/sim_sa_sexbias_16_3_2019_093403_853531836
haplodiploid;1;0.6;0.333333;200;562919028;0.02;0.4;0.01;20000;2;2;1552662032;1000;maternal;0.1;20000;3.23154;0.0069822;3.14713;0.00647123;249744;249677;0.039752;./core_610/sim_sa_sexbias_15_3_2019_150032_562552531
haplodiploid;1;0.6;0.333333;200;853094830;0.02;0.4;0.01;20000;2;2;1552714610;1000;maternal;0.1;20000;3.15619;0.00562338;3.21215;0.00847385;232858;232508;0.041;./core_610/sim_sa_sexbias_16_3_2019_053650_852658158
haplodiploid;1;0.6;0.333333;200;540186194;0.02;0.4;0.01;20000;2;2;1552768894;1000;maternal;0.1;20000;3.1232;0.00897848;3.11618;0.00392726;225462;225779;0.040016;./core_610/sim_sa_sexbias_16_3_2019_204134_539825964
haplodiploid;1;0.6;0.333333;200;622686031;0.02;0.4;0.01;20000;2;2;1552662032;1000;maternal;0.1;20000;3.12236;0.010664;3.18707;0.00873984;225704;224516;0.039684;./core_611/sim_sa_sexbias_15_3_2019_150032_622225584
haplodiploid;1;0.6;0.333333;200;173677866;0.02;0.4;0.01;20000;2;2;1552713485;1000;maternal;0.1;20000;3.15486;0.00769834;3.14404;0.0108166;231656;232268;0.039748;./core_611/sim_sa_sexbias_16_3_2019_051805_151824367
diploid;1;0.6;0.333333;200;773968531;0.02;0.4;0.01;20000;2;2;1552765611;1000;maternal;0.1;20000;3.1561;0.00703899;3.17251;0.00530749;232879;232342;0.039172;./core_611/sim_sa_sexbias_16_3_2019_194651_773574352
diploid;1;0.6;0.333333;200;536441984;0.02;0.4;0.01;20000;2;2;1552662032;1000;maternal;0.1;20000;3.15982;0.00592496;3.09057;0.00330493;233582;233956;0.039652;./core_612/sim_sa_sexbias_15_3_2019_150032_536046267
diploid;1;0.6;0.333333;200;27705976;0.02;0.4;0.01;20000;2;2;1552714092;1000;maternal;0.1;20000;3.19857;0.00339426;3.10461;0.00427371;242771;242545;0.03978;./core_612/sim_sa_sexbias_16_3_2019_052812_10984874
diploid;1;0.6;0.333333;200;561223447;0.02;0.4;0.01;20000;2;2;1552767322;1000;maternal;0.1;20000;3.18211;0.00666641;3.04694;0.00744129;238752;238429;0.040156;./core_612/sim_sa_sexbias_16_3_2019_201522_560892005
diploid;1;0.6;0.333333;200;612751756;0.02;0.4;0.01;20000;2;2;1552662032;1000;maternal;0.1;20000;3.20118;0.0063552;3.1382;0.00656938;243425;243314;0.038904;./core_613/sim_sa_sexbias_15_3_2019_150032_612395481
haplodiploid;1;0.6;0.333333;200;741097435;0.02;0.4;0.01;20000;2;2;1552713551;1000;paternal;0.1;20000;2.63198;0.00426195;2.9881;0.00402642;134846;135519;0.033772;./core_613/sim_sa_sexbias_16_3_2019_051911_740790970
haplodiploid;1;0.6;0.333333;200;176432008;0.02;0.4;0.01;20000;2;2;1552746631;1000;paternal;0.1;20000;2.65401;0.00288052;2.98698;0.00520929;137622;138211;0.033816;./core_613/sim_sa_sexbias_16_3_2019_143031_176095759
haplodiploid;1;0.6;0.333333;200;610938651;0.02;0.4;0.01;20000;2;2;1552662032;1000;paternal;0.1;20000;2.64622;0.0026015;3.07157;0.00588019;136581;136642;0.033756;./core_614/sim_sa_sexbias_15_3_2019_150032_610535377
haplodiploid;1;0.6;0.333333;200;880030751;0.02;0.4;0.01;20000;2;2;1552695940;1000;paternal;0.1;20000;2.65874;0.00190185;3.02228;0.00381042;139459;138522;0.033704;./core_614/sim_sa_sexbias_16_3_2019_002540_879649097
haplodiploid;1;0.6;0.333333;200;636016137;0.02;0.4;0.01;20000;2;2;1552729808;1000;paternal;0.1;20000;2.65035;0.00350751;3.05335;0.00314056;137580;137771;0.03384;./core_614/sim_sa_sexbias_16_3_2019_095008_635474184
diploid;1;0.6;0.333333;200;601321728;0.02;0.4;0.01;20000;2;2;1552662032;1000;paternal;0.1;20000;2.64081;0.00309355;2.94624;0.00909921;136579;136625;0.033924;./core_615/sim_sa_sexbias_15_3_2019_150032_600645391
diploid;1;0.6;0.333333;200;882830721;0.02;0.4;0.01;20000;2;2;1552708201;1000;paternal;0.1;20000;2.67406;0.00608502;2.91364;0.00415443;141596;142230;0.033632;./core_615/sim_sa_sexbias_16_3_2019_035001_861194819
diploid;1;0.6;0.333333;200;471412165;0.02;0.4;0.01;20000;2;2;1552752204;1000;paternal;0.1;20000;2.6149;0.00565583;2.87084;0.00531108;132535;133210;0.033924;./core_615/sim_sa_sexbias_16_3_2019_160324_470881288
diploid;1;0.6;0.333333;200;226510043;0.02;0.4;0.01;20000;2;2;1552662033;1000;paternal;0.1;20000;2.60504;0.00535734;2.939;0.00293745;130829;130686;0.034084;./core_616/sim_sa_sexbias_15_3_2019_150033_226030421
diploid;1;0.6;0.333333;200;425111729;0.02;0.4;0.01;20000;2;2;1552687696;1000;paternal;0.1;20000;2.66988;0.00257286;2.94678;0.0143632;140873;141439;0.033864;./core_616/sim_sa_sexbias_15_3_2019_220816_403790736
haplodiploid;1;0.6;0.333333;200;375118181;0.02;0.4;0.01;20000;2;2;1552713953;1000;offspring;0.5;20000;2.88043;0.00649266;2.7104;0.00308331;176357;176817;0.033788;./core_616/sim_sa_sexbias_16_3_2019_052553_353771591
haplodiploid;1;0.6;0.333333;200;444006950;0.02;0.4;0.01;20000;2;2;1552662033;1000;offspring;0.5;20000;2.87565;0.00639691;2.6986;0.00552703;175946;175842;0.033892;./core_617/sim_sa_sexbias_15_3_2019_150033_443479678
haplodiploid;1;0.6;0.333333;200;125600257;0.02;0.4;0.01;20000;2;2;1552701607;1000;offspring;0.5;20000;2.88697;0.00355526;2.72207;0.0016349;177728;178533;0.033964;./core_617/sim_sa_sexbias_16_3_2019_020007_109457332
haplodiploid;1;0.6;0.333333;200;444286565;0.02;0.4;0.01;20000;2;2;1552742046;1000;offspring;0.5;20000;2.85556;0.00398608;2.68821;0.00238207;172342;172642;0.033812;./core_617/sim_sa_sexbias_16_3_2019_131406_443810413
haplodiploid;1;0.6;0.333333;200;548709923;0.02;0.4;0.01;20000;2;2;1552662033;1000;offspring;0.5;20000;2.82795;0.00417764;2.69543;0.00294094;167245;167612;0.033832;./core_618/sim_sa_sexbias_15_3_2019_150033_548228727
diploid;1;0.6;0.333333;200;484756140;0.02;0.4;0.01;20000;2;2;1552701015;1000;offspring;0.5;20000;2.84829;0.00230069;2.70036;0.00216959;170755;171298;0.033648;./core_618/sim_sa_sexbias_16_3_2019_015015_484337007
diploid;1;0.6;0.333333;200;633658520;0.02;0.4;0.01;20000;2;2;1552740134;1000;offspring;0.5;20000;2.89004;0.00494181;2.64878;0.00238311;178657;178507;0.033856;./core_618/sim_sa_sexbias_16_3_2019_124214_614882687
diploid;1;0.6;0.333333;200;567210531;0.02;0.4;0.01;20000;2;2;1552662033;1000;offspring;0.5;20000;2.88477;0.00240615;2.67619;0.00209775;177537;177429;0.033844;./core_619/sim_sa_sexbias_15_3_2019_150033_566802320
diploid;1;0.6;0.333333;200;389405230;0.02;0.4;0.01;20000;2;2;1552701261;1000;offspring;0.5;20000;2.87718;0.00230156;2.6745;0.00262914;176019;176375;0.033956;./core_619/sim_sa_sexbias_16_3_2019_015421_369691563
diploid;1;0.6;0.333333;200;281391311;0.02;0.4;0.01;20000;2;2;1552742217;1000;offspring;0.5;20000;2.80804;0.00270569;2.68845;0.00275021;163935;164733;0.033948;./core_619/sim_sa_sexbias_16_3_2019_131657_280969501
haplodiploid;1;0.6;0.333333;200;428055589;0.02;0.4;0.01;20000;2;2;1552662038;1000;madumnal;0.5;20000;3.0058;0.0065914;2.72852;0.00209448;201383;200552;0.034692;./core_620/sim_sa_sexbias_15_3_2019_150038_426785859
haplodiploid;1;0.6;0.333333;200;804586441;0.02;0.4;0.01;20000;2;2;1552887761;1000;madumnal;0.5;20000;2.96818;0.0028721;2.74468;0.00233495;192574;194085;0.034508;./core_620/sim_sa_sexbias_18_3_2019_054241_780654561
haplodiploid;1;0.6;0.333333;200;794500451;0.02;0.4;0.01;20000;2;2;1553107794;1000;madumnal;0.5;20000;2.98992;0.00178419;2.72666;0.00417099;198511;197599;0.034548;./core_620/sim_sa_sexbias_20_3_2019_184954_701533756
haplodiploid;1;0.6;0.333333;200;523266492;0.02;0.4;0.01;20000;2;2;1552662033;1000;madumnal;0.5;20000;2.98422;0.00348881;2.78118;0.00206928;197212;196952;0.035024;./core_621/sim_sa_sexbias_15_3_2019_150033_522957934
haplodiploid;1;0.6;0.333333;200;26224471;0.02;0.4;0.01;20000;2;2;1552706526;1000;madumnal;0.5;20000;2.92643;0.00175098;2.70678;0.00316947;185150;185654;0.034716;./core_621/sim_sa_sexbias_16_3_2019_032206_4698490
diploid;1;0.6;0.333333;200;50919913;0.02;0.4;0.01;20000;2;2;1552748840;1000;madumnal;0.5;20000;2.92084;0.00456698;2.74198;0.0018637;183649;183837;0.035228;./core_621/sim_sa_sexbias_16_3_2019_150720_50576588
